 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          262076               1             100            0.01        0.499999    -9.99998e-05               1               0              50     1.68257e-11         3.88993
    262144          262095               1             100            0.01             0.5    -8.31413e-05               1               0              50    -2.04636e-11         3.95832
    262144          262078               1             100            0.01             0.5      -6.588e-05               1               0              50     1.30058e-10         4.00906
    262144          262085               1             100            0.01             0.5    -5.22216e-05               1               0              50     1.31877e-10         4.01749
    262144          262089               1             100            0.01             0.5    -4.22158e-05               1               0              50    -7.09406e-11          3.8097
    262144          262088               1             100            0.01             0.5    -3.31335e-05               1               0              50    -9.09495e-12         3.79266
    262144          262085               1             100            0.01             0.5    -2.65961e-05               1               0              50     1.13687e-11         3.78528
    262144          262074               1             100            0.01             0.5    -2.15136e-05               1               0              50     5.27507e-11         3.79106
    262144          262072               1             100            0.01             0.5    -1.68544e-05               1               0              50    -3.86535e-11         3.79627
    262144          262094               1             100            0.01             0.5     -1.3166e-05               1               0              50     7.04858e-11         3.84413
    262144          262088               1             100            0.01             0.5    -1.04189e-05               1               0              50    -4.09273e-12         3.80129
    262144          262076               1             100            0.01             0.5    -8.46583e-06               1               0              50    -4.54747e-12         3.80056
