 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time          Thread
     65536           62542               3              50            0.01        0.492759        -0.19815         2.82843       -0.235191         125.224       0.0309783          17.081               1
     65536           62549               3              50            0.01           0.493        0.112446         2.82843        -0.21462         125.223       0.0302082          17.021               6
     65536           62596               3              50            0.01        0.492886       0.0878382         2.82843       -0.230891         125.213       0.0313286         16.9844               2
     65536           62607               3              50            0.01        0.492959        0.118319         2.82843       -0.226722         125.214       0.0311714         17.0897               3
     65536           62573               3              50            0.01        0.493363        0.110945         2.82843       -0.204573         125.219       0.0282262         17.0184               7
     65536           62491               3              50            0.01        0.496074         3.43568         2.82843        0.348087          114.52           315.7         17.1514               0
     65536           62608               3              50            0.01        0.493097       0.0559364         2.82843       -0.207065         125.222       0.0284413          16.909               4
     65536           62411               3              50            0.01        0.492109       -0.478573         2.82843       -0.262857        -33348.4         8.40993          16.931               5
     65536           62706               3              50            0.01        0.493155        0.164565         2.82843        -0.21815         125.217       0.0306026         16.8992               1
     65536           62573               3              50            0.01        0.492775       -0.123396         2.82843        -0.23387         125.215       0.0310791         16.9106               6
     65536           62520               3              50            0.01         0.49271       -0.127436         2.82843       -0.250722          125.22       0.0331492         16.9269               2
     65536           62551               3              50            0.01        0.492722      -0.0312462         2.82843       -0.240494         125.221       0.0332712         16.8849               3
     65536           62455               3              50            0.01        0.493141       0.0170254         2.82843       -0.201753         125.224       0.0273522         16.9122               7
     65536           62551               3              50            0.01        0.489203        -2.58483         2.82843       -0.403618         114.735         311.363         16.9497               0
     65536           62598               3              50            0.01        0.492985      -0.0299965         2.82843       -0.236764         125.222       0.0311061         16.8198               4
     65536           62389               3              50            0.01        0.493066        0.409142         2.82843       -0.218455        -33348.4         7.43699         16.8019               5
     65536           62559               3              50            0.01        0.492826       -0.172587         2.82843       -0.239646         125.221        0.031139         16.8531               1
     65536           62612               3              50            0.01        0.493022       0.0676038         2.82843       -0.219274         125.214       0.0295834         16.8655               6
     65536           62515               3              50            0.01        0.492965       -0.147601         2.82843       -0.228779         125.225       0.0301975         16.8458               2
     65536           62521               3              50            0.01        0.493107        0.182776         2.82843       -0.219329         125.221       0.0305374         16.8573               7
     65536           62634               3              50            0.01        0.492784      -0.0915882         2.82843       -0.238423         125.219       0.0317618         16.9125               3
     65536           62542               3              50            0.01        0.494373         0.98802         2.82843       0.0960827         114.409         297.264         16.8765               0
     65536           62475               3              50            0.01        0.493045       0.0644319         2.82843        -0.23539         125.218       0.0319809         17.0644               4
     65536           62561               3              50            0.01        0.492248       -0.729787         2.82843       -0.282665        -33348.4         7.15093          17.047               5
     65536           62589               3              50            0.01        0.493171       0.0224702         2.82843       -0.229684         125.224       0.0306674         16.9924               1
     65536           62715               3              50            0.01         0.49326        0.117629         2.82843       -0.225151         125.213       0.0303359         16.9447               2
     65536           62646               3              50            0.01        0.492886        0.118293         2.82843       -0.222296          125.22       0.0314755         17.0898               6
     65536           62596               3              50            0.01        0.492968       0.0747616         2.82843       -0.230446         125.224       0.0312808         17.0088               3
     65536           62511               3              50            0.01        0.492741       -0.101494         2.82843       -0.237348         125.222       0.0322406         17.0432               7
     65536           62463               3              50            0.01        0.492397        0.890692         2.82843       0.0980111         114.591         267.501         17.0995               0
     65536           62612               3              50            0.01        0.492917       0.0752966         2.82843       -0.220126         125.224       0.0303453         16.9348               4
     65536           62455               3              50            0.01        0.493708       -0.103539         2.82843       -0.217748        -33348.4         8.71704         16.9632               5
     65536           62647               3              50            0.01        0.493126       0.0792792         2.82843        -0.23618          125.22       0.0319359          16.956               1
     65536           62601               3              50            0.01        0.493025      -0.0545463         2.82843       -0.219787         125.216       0.0291018           16.92               2
     65536           62532               3              50            0.01         0.49265       -0.207879         2.82843       -0.259821         125.224       0.0337522         16.9619               6
     65536           62536               3              50            0.01        0.492944      -0.0338935         2.82843       -0.236085         125.223        0.031947         16.9443               7
     65536           62568               3              50            0.01        0.492818      -0.0407035         2.82843       -0.235899         125.221       0.0321575         16.9541               3
     65536           62420               3              50            0.01        0.490615         2.81228         2.82843        0.215656         114.451         299.708         17.0106               0
     65536           62630               3              50            0.01        0.492766      -0.0706687         2.82843         -0.2298         125.225       0.0310176         16.9562               4
     65536           62429               3              50            0.01        0.493915        0.400175         2.82843       -0.236373        -33348.4         7.83519         16.9492               5
     65536           62619               3              50            0.01        0.492967       -0.134778         2.82843       -0.240401          125.22       0.0308633         16.9781               1
     65536           62651               3              50            0.01        0.493134        0.176697         2.82843       -0.218622         125.217       0.0305988         16.9506               2
     65536           62604               3              50            0.01        0.493065       0.0497812         2.82843       -0.234036         125.227        0.031674         16.9098               6
     65536           62579               3              50            0.01          0.4929      -0.0101801         2.82843       -0.227743         125.212       0.0305843         16.9219               3
     65536           62549               3              50            0.01        0.493012        0.137345         2.82843       -0.222778         125.212       0.0308219         16.9827               7
     65536           62625               3              50            0.01        0.484991        -3.65206         2.82843        -0.67308         114.724         386.661         16.9509               0
     65536           62583               3              50            0.01        0.492907       0.0217934         2.82843       -0.237333         125.226       0.0320906         17.0325               4
     65536           62451               3              50            0.01        0.493114      -0.0936582         2.82843       -0.208955        -33348.4         8.82307         17.0703               5
     65536           62627               3              50            0.01        0.492781      -0.0643708         2.82843       -0.232589         125.217       0.0315659          17.155               2
     65536           62562               3              50            0.01        0.492966       0.0595831         2.82843       -0.220324         125.216       0.0301055         17.0551               6
     65536           62540               3              50            0.01        0.493237        0.179375         2.82843       -0.203794         125.215       0.0287924         17.2096               1
     65536           62625               3              50            0.01         0.49292       0.0602322         2.82843       -0.249844         125.223       0.0333146         17.0889               3
     65536           62601               3              50            0.01        0.492737      -0.0621703         2.82843       -0.249296         125.222       0.0334342         17.1542               7
     65536           62551               3              50            0.01        0.492295        -1.97598         2.82843        -0.21013         114.467          336.58         17.1615               0
     65536           62494               3              50            0.01        0.492864      0.00141248         2.82843       -0.228582         125.217       0.0311176         17.0345               4
     65536           62466               3              50            0.01        0.493302        0.685545         2.82843       -0.162598        -33348.4         7.90201         16.9965               5
     65536           62561               3              50            0.01        0.492847       -0.161861         2.82843       -0.240657         125.221       0.0315525         16.9998               6
     65536           62644               3              50            0.01        0.492909       -0.114465         2.82843       -0.233061         125.226       0.0309673         17.0333               2
     65536           62555               3              50            0.01        0.492799       0.0344654         2.82843       -0.241127         125.215       0.0326792         17.0227               3
     65536           62517               3              50            0.01        0.492878       0.0133814         2.82843       -0.225823         125.224       0.0306096         17.1622               1
     65536           62677               3              50            0.01        0.492862       -0.057433         2.82843       -0.230775         125.225       0.0307787         17.1024               7
     65536           62480               3              50            0.01        0.496247          2.8188         2.82843        0.163305         114.296         340.948          17.109               0
     65536           62624               3              50            0.01        0.492861      -0.0811869         2.82843       -0.242544         125.225       0.0317587         16.8934               4
     65536           62489               3              50            0.01        0.491931       -0.186213         2.82843       -0.252489        -33348.4         9.52669         16.9703               5
     65536           62499               3              50            0.01         0.49317       0.0817172         2.82843        -0.21707         125.223       0.0294649         16.9365               6
     65536           62669               3              50            0.01        0.493138       0.0435111         2.82843       -0.224954         125.229       0.0307651         16.9256               2
     65536           62676               3              50            0.01         0.49273       0.0111012         2.82843        -0.23309         125.221       0.0317936         16.9199               3
     65536           62537               3              50            0.01        0.492851     -0.00446078         2.82843       -0.244695         125.229       0.0326156         16.9045               1
     65536           62530               3              50            0.01        0.492977        0.114383         2.82843       -0.219926         125.223       0.0308043         16.8845               7
     65536           62568               3              50            0.01        0.490609        0.489736         2.82843      0.00358875         114.548         354.255         16.9173               0
     65536           62563               3              50            0.01        0.493023     -0.00468452         2.82843       -0.220726         125.219       0.0298953         16.8867               4
     65536           62474               3              50            0.01        0.492303       -0.272917         2.82843       -0.226154        -33348.4         8.47749         16.9412               5
     65536           62585               3              50            0.01        0.493051       0.0651272         2.82843       -0.229565         125.219       0.0306659         16.8744               2
     65536           62645               3              50            0.01        0.493007       0.0380791         2.82843       -0.216113         125.214       0.0299257         16.8852               6
     65536           62577               3              50            0.01        0.492708      -0.0389168         2.82843       -0.243671         125.212       0.0325218          16.859               3
     65536           62557               3              50            0.01         0.49286       -0.210167         2.82843       -0.239397         125.228       0.0316529         16.9236               1
     65536           62471               3              50            0.01        0.492748       -0.156034         2.82843       -0.237167         125.222       0.0312659         16.8852               7
     65536           62476               3              50            0.01         0.48963       -0.617986         2.82843       -0.290988         114.657          286.34         16.9648               0
     65536           62646               3              50            0.01        0.493033      0.00337383         2.82843       -0.223116         125.218       0.0302805         16.9956               4
     65536           62469               3              50            0.01        0.492849       -0.263595         2.82843       -0.218277        -33348.4         9.80759          17.096               5
     65536           62502               3              50            0.01        0.492931      0.00190783         2.82843       -0.224646         125.221        0.030472         17.0248               6
     65536           62632               3              50            0.01        0.492921        0.015531         2.82843       -0.214414         125.216       0.0295396         17.0986               2
     65536           62620               3              50            0.01        0.492786       -0.156404         2.82843       -0.236448         125.223       0.0315565         17.0606               3
     65536           62551               3              50            0.01        0.493281        0.140684         2.82843       -0.208712         125.198       0.0289146         17.0752               1
     65536           62595               3              50            0.01         0.49306      -0.0402863         2.82843       -0.219493         125.224       0.0293267         17.1426               7
     65536           62427               3              50            0.01        0.490866        -1.39448         2.82843       -0.384064         114.541         328.008         17.0639               0
     65536           62667               3              50            0.01        0.493026       0.0129222         2.82843       -0.231201          125.21       0.0310151         16.9936               4
     65536           62461               3              50            0.01        0.493376        0.565509         2.82843       -0.219298        -33348.4         7.46805         16.9684               5
     65536           62605               3              50            0.01        0.492927       0.0103781         2.82843        -0.23731         125.222         0.03196         17.0154               6
     65536           62604               3              50            0.01        0.493099         0.12732         2.82843       -0.207224         125.208       0.0288098         16.9827               3
     65536           62590               3              50            0.01         0.49289       -0.107606         2.82843       -0.232459         125.212       0.0304837          17.112               2
     65536           62545               3              50            0.01        0.492999       0.0243131         2.82843        -0.22393          125.22       0.0306081         17.0534               1
     65536           62559               3              50            0.01        0.493141        0.140278         2.82843       -0.213154         125.218       0.0298169         16.9594               7
     65536           62550               3              50            0.01        0.493655       -0.523045         2.82843      -0.0323329         114.457          297.91         17.0177               0
     65536           62601               3              50            0.01           0.493       0.0593318         2.82843       -0.220984         125.219       0.0303482         17.1891               4
     65536           62576               3              50            0.01        0.492844      -0.0475321         2.82843       -0.237953         125.211       0.0310138         17.1088               3
     65536           62460               3              50            0.01        0.493105       0.0874075         2.82843       -0.236079         125.224       0.0320153         17.1248               2
     65536           62463               3              50            0.01        0.492245       -0.603444         2.82843       -0.289671        -33348.4         8.87823         17.7018               5
     65536           62655               3              50            0.01        0.492906     -0.00605986         2.82843       -0.226932         125.215        0.030888         17.3311               6
     65536           62633               3              50            0.01         0.49286      -0.0334334         2.82843       -0.250643         125.218       0.0334846         17.1575               7
     65536           62595               3              50            0.01        0.492951      -0.0379885         2.82843       -0.236429         125.224       0.0317322           17.47               1
     65536           62490               3              50            0.01        0.494701        0.404864         2.82843       -0.176705         114.526         323.125         17.4063               0
     65536           62499               3              50            0.01        0.492881       -0.106104         2.82843       -0.236496         125.221       0.0312849         17.1055               4
     65536           62618               3              50            0.01        0.492939      -0.0558279         2.82843       -0.235354          125.23       0.0314808         16.9826               3
     65536           62540               3              50            0.01         0.49293       -0.142574         2.82843       -0.243372         125.229       0.0316725         17.0304               2
     65536           62458               3              50            0.01        0.493452        0.247144         2.82843       -0.226964        -33348.4         8.33763         16.9998               5
     65536           62497               3              50            0.01        0.492918       -0.106982         2.82843       -0.230004         125.231       0.0307284         17.0998               6
     65536           62543               3              50            0.01        0.492927       0.0825135         2.82843        -0.21582         125.212       0.0297841         16.9701               7
     65536           62570               3              50            0.01        0.493027       0.0108328         2.82843       -0.230196         125.225       0.0310673         17.0667               1
     65536           62521               3              50            0.01        0.493891        0.598455         2.82843       -0.412041         114.388         282.721         17.1668               0
     65536           62656               3              50            0.01        0.493094        0.186929         2.82843       -0.215725         125.215       0.0299887         17.4784               4
     65536           62538               3              50            0.01        0.493215        0.139931         2.82843       -0.220914          125.22       0.0311584         17.0859               2
     65536           62616               3              50            0.01        0.493132       0.0809686         2.82843       -0.222714         125.213       0.0300156         17.0978               6
     65536           62607               3              50            0.01        0.492762      -0.0558904         2.82843       -0.224333         125.211       0.0301322          17.105               7
     65536           62537               3              50            0.01        0.493051       0.0907528         2.82843       -0.222408         125.211        0.030492         17.4621               3
     65536           62408               3              50            0.01        0.492958      -0.0834775         2.82843       -0.241549        -33348.4         7.69347         17.4045               5
     65536           62522               3              50            0.01        0.493005    -0.000378938         2.82843       -0.236599         125.213       0.0313082         17.0293               1
     65536           62410               3              50            0.01        0.492694        0.957776         2.82843      -0.0858985         114.477         329.227         16.9677               0
     65536           62576               3              50            0.01         0.49272       -0.224446         2.82843        -0.25626         125.213       0.0330687         16.9398               4
     65536           62595               3              50            0.01        0.492936      -0.0894756         2.82843       -0.231252         125.227       0.0306781         16.9375               2
     65536           62462               3              50            0.01         0.49297       -0.113371         2.82843       -0.226564          125.22         0.02929         16.9272               6
     65536           62527               3              50            0.01        0.492874      -0.0833545         2.82843       -0.238486         125.222       0.0312611         16.9146               7
     65536           62537               3              50            0.01        0.492869       -0.065193         2.82843       -0.224591         125.212       0.0300439         16.9704               3
     65536           62472               3              50            0.01        0.493125        0.163371         2.82843       -0.169258        -33348.4         8.42119         16.9925               5
     65536           62553               3              50            0.01        0.493006        0.130549         2.82843       -0.222182          125.22       0.0311189         16.9473               1
     65536           62509               3              50            0.01        0.490779        0.669068         2.82843       -0.158394         114.518         348.778         16.9548               0
     65536           62654               3              50            0.01        0.493169        0.238026         2.82843       -0.217605          125.22       0.0311008         17.0648               4
     65536           62578               3              50            0.01        0.493115        0.158388         2.82843        -0.22739         125.212         0.03147         16.9913               2
     65536           62474               3              50            0.01        0.493197       0.0553683         2.82843         -0.2296         125.231       0.0313015         16.9911               6
     65536           62578               3              50            0.01         0.49304      0.00938227         2.82843        -0.22585         125.222        0.030718         16.9738               7
     65536           62443               3              50            0.01           0.493      -0.0477436         2.82843       -0.231492         125.221       0.0309309         17.0119               3
     65536           62445               3              50            0.01        0.492798        0.125841         2.82843       -0.174775        -33348.4         7.00429         17.0184               5
     65536           62526               3              50            0.01        0.492745      -0.0999807         2.82843       -0.249498         125.221       0.0329018         16.9621               1
     65536           62478               3              50            0.01         0.48944        0.697991         2.82843       -0.252796         114.659         354.609         17.0819               0
     65536           62559               3              50            0.01        0.492693       -0.221328         2.82843       -0.241471         125.218         0.03148         17.0182               4
     65536           62608               3              50            0.01        0.492798        0.110912         2.82843       -0.231954         125.207        0.031885         16.9232               2
     65536           62554               3              50            0.01        0.493022        0.106018         2.82843        -0.21685         125.221       0.0302104         16.9088               7
     65536           62656               3              50            0.01        0.493086        0.045552         2.82843        -0.21578          125.22       0.0295517         16.9802               6
     65536           62479               3              50            0.01        0.493095       0.0536615         2.82843       -0.212448         125.216       0.0292336         16.9054               3
     65536           62547               3              50            0.01        0.492945       0.0411059         2.82843       -0.238864         125.222       0.0325182         17.0197               1
     65536           62354               3              50            0.01        0.492546       -0.343573         2.82843       -0.264932        -33348.4         8.53161          17.042               5
     65536           62634               3              50            0.01        0.488044        -1.94816         2.82843        -0.35342         114.605          267.76         16.9233               0
     65536           62615               3              50            0.01        0.493135        0.117657         2.82843       -0.218325         125.224       0.0303021         17.0158               4
     65536           62451               3              50            0.01        0.492576       -0.308109         2.82843       -0.262186         125.222       0.0339471         17.0432               2
     65536           62482               3              50            0.01         0.49281       0.0240352         2.82843       -0.233633         125.227       0.0322285         16.9872               7
     65536           62545               3              50            0.01        0.492995       -0.120765         2.82843        -0.22517         125.226       0.0298707         17.0974               6
     65536           62558               3              50            0.01        0.492988       0.0770753         2.82843       -0.221393         125.222       0.0314423         17.0379               3
     65536           62571               3              50            0.01        0.492862      8.4965e-05         2.82843       -0.234386         125.229       0.0320888         17.0454               1
     65536           62351               3              50            0.01        0.493233      -0.0328215         2.82843       -0.232945        -33348.4         8.83547         17.1742               5
     65536           62489               3              50            0.01        0.491941        -1.92207         2.82843       -0.230117         114.404         373.991         17.1578               0
     65536           62506               3              50            0.01          0.4929       -0.125007         2.82843       -0.224481         125.221       0.0295827         17.0579               4
     65536           62582               3              50            0.01        0.493192        0.160765         2.82843       -0.220292         125.217       0.0307352         17.2414               2
     65536           62593               3              50            0.01        0.492834      -0.0540517         2.82843       -0.238538         125.221       0.0317072         17.0164               3
     65536           62635               3              50            0.01        0.493237        0.170839         2.82843       -0.216858         125.215        0.030294         17.1522               6
     65536           62566               3              50            0.01        0.492761       -0.236739         2.82843       -0.228968         125.226       0.0302212          17.407               7
     65536           62508               3              50            0.01        0.492862      0.00698229         2.82843       -0.229189         125.224        0.030759         17.1169               1
     65536           62491               3              50            0.01        0.493299        -0.13014         2.82843       -0.261687        -33348.4         6.97886         17.2966               5
     65536           62501               3              50            0.01        0.495785         2.64677         2.82843        0.310858         114.396         345.382         17.0297               0
     65536           62589               3              50            0.01         0.49315       0.0726676         2.82843       -0.212821         125.215       0.0293388         17.2214               4
     65536           62650               3              50            0.01        0.492942      -0.0426832         2.82843       -0.234954         125.217       0.0317424         17.1578               3
     65536           62581               3              50            0.01        0.492895       -0.109687         2.82843       -0.219711         125.216       0.0289663         17.1521               6
     65536           62566               3              50            0.01        0.492848      -0.0360079         2.82843       -0.241514         125.219       0.0320957         17.1043               1
     65536           62604               3              50            0.01        0.493235        0.188332         2.82843       -0.212538         125.214       0.0292157         17.4763               7
     65536           62489               3              50            0.01        0.492871       0.0210094         2.82843       -0.233119         125.218       0.0316998         17.8616               2
     65536           62491               3              50            0.01        0.493559        0.311329         2.82843       -0.237948        -33348.4         11.0107         17.1871               5
     65536           62452               3              50            0.01        0.490491         1.75538         2.82843        -0.10219         114.667          289.29         17.6485               0
     65536           62598               3              50            0.01        0.493005    -0.000304914         2.82843       -0.225667         125.218       0.0307338         17.0099               4
     65536           62556               3              50            0.01        0.493027        0.140456         2.82843         -0.2316          125.21       0.0315614         17.0564               3
     65536           62514               3              50            0.01        0.493115        0.187031         2.82843       -0.218738         125.222       0.0304058         17.0756               6
     65536           62579               3              50            0.01         0.49292       -0.109106         2.82843       -0.231903          125.21       0.0303866         17.1717               1
     65536           62569               3              50            0.01        0.492858       0.0603393         2.82843       -0.231235         125.224       0.0311874         17.0688               7
     65536           62487               3              50            0.01        0.492937       -0.311001         2.82843       -0.234447        -33348.4         8.19363         17.0617               5
     65536           62525               3              50            0.01        0.492829       -0.037006         2.82843       -0.218917         125.223       0.0295569          17.115               2
     65536           62508               3              50            0.01        0.486981        -1.76182         2.82843       -0.461739         114.525         305.268         17.0628               0
     65536           62585               3              50            0.01        0.493005      -0.0265683         2.82843       -0.222359         125.218       0.0297817         17.0672               4
     65536           62640               3              50            0.01        0.492746      -0.0662111         2.82843       -0.251771         125.224       0.0340563         17.0994               3
     65536           62480               3              50            0.01        0.492738      -0.0648821         2.82843       -0.243227         125.216       0.0324423         17.1034               7
     65536           62666               3              50            0.01        0.493139        0.125809         2.82843       -0.218682         125.214       0.0301952          17.395               1
     65536           62514               3              50            0.01        0.492903    -0.000423031         2.82843       -0.221694         125.207       0.0304344         17.1423               2
     65536           62587               3              50            0.01        0.492741       -0.073318         2.82843       -0.233939         125.219       0.0321317         17.9916               6
     65536           62327               3              50            0.01        0.493559       -0.191675         2.82843       -0.198921        -33348.4          9.9535         17.4257               5
     65536           62447               3              50            0.01        0.490504        -1.66055         2.82843       -0.310552         114.512         323.751         17.9879               0
     65536           62467               3              50            0.01        0.493058      -0.0656313         2.82843       -0.235057         125.216       0.0312547         17.0559               4
     65536           62497               3              50            0.01        0.492879      -0.0339536         2.82843       -0.227992         125.221       0.0309717         17.3732               3
     65536           62485               3              50            0.01        0.492887       -0.200684         2.82843       -0.233814         125.218       0.0305805         17.0889               1
     65536           62623               3              50            0.01        0.492903      -0.0695011         2.82843       -0.230315         125.217       0.0308854          17.041               2
     65536           62520               3              50            0.01        0.493942        0.190415         2.82843       -0.188834        -33348.4         6.97519         17.0537               5
     65536           62426               3              50            0.01        0.492867      -0.0361736         2.82843       -0.237621         125.226       0.0315826         17.6009               7
     65536           62529               3              50            0.01        0.492887      -0.0363691         2.82843       -0.224132          125.22       0.0306177         17.4077               6
     65536           62297               3              50            0.01        0.493825         4.56197         2.82843        0.437216          114.39          370.38         17.1667               0
     65536           62670               3              50            0.01         0.49319       0.0959628         2.82843       -0.219506         125.215       0.0300209         17.0043               4
     65536           62753               3              50            0.01        0.492947     -0.00328848         2.82843        -0.23548         125.217       0.0315305         17.2538               3
     65536           62513               3              50            0.01        0.493288        0.182236         2.82843       -0.207021         125.221       0.0293582         16.9378               1
     65536           62573               3              50            0.01        0.493042      -0.0367338         2.82843       -0.230361         125.214       0.0307469         16.9705               2
     65536           62609               3              50            0.01         0.49294         0.04586         2.82843       -0.230429         125.228       0.0312666         16.9456               7
     65536           62442               3              50            0.01        0.493561        0.381217         2.82843       -0.170172        -33348.4         8.43563         17.0018               5
     65536           62533               3              50            0.01         0.49296       0.0665148         2.82843       -0.215773         125.231       0.0299845         17.5384               6
     65536           62506               3              50            0.01        0.484701        -1.12111         2.82843       -0.515875         114.659         283.012         17.2903               0
     65536           62527               3              50            0.01        0.492998      -0.0101574         2.82843        -0.23245         125.218       0.0309475         17.0999               4
     65536           62550               3              50            0.01        0.492924      -0.0274191         2.82843       -0.228342          125.22       0.0309249         17.0162               1
     65536           62583               3              50            0.01        0.492953       0.0327318         2.82843       -0.235506         125.223       0.0320535         17.0952               3
     65536           62580               3              50            0.01        0.493116        0.157857         2.82843       -0.215399         125.213       0.0301614         17.1254               2
     65536           62553               3              50            0.01        0.492848       -0.117089         2.82843       -0.234324         125.225        0.031059           17.06               7
     65536           62507               3              50            0.01        0.492799        0.109236         2.82843       -0.196663        -33348.4         9.33548         17.1716               5
     65536           62452               3              50            0.01        0.492827       -0.120295         2.82843       -0.240442         125.219        0.032006         17.0248               6
     65536           62440               3              50            0.01        0.486944        -1.85348         2.82843       -0.358076         114.641         278.571         17.0565               0
     65536           62588               3              50            0.01        0.493018        0.095743         2.82843       -0.229689         125.221       0.0316668         16.8727               4
     65536           62521               3              50            0.01        0.492979       0.0059492         2.82843        -0.22147         125.215       0.0300925         16.8871               1
     65536           62550               3              50            0.01        0.492888      -0.0572518         2.82843       -0.230969         125.217       0.0309633         16.9136               3
     65536           62553               3              50            0.01        0.493082      -0.0336172         2.82843       -0.236147         125.219       0.0310651         16.8839               7
     65536           62482               3              50            0.01          0.4928     -0.00984832         2.82843       -0.241827         125.215       0.0324343         17.1434               2
     65536           62333               3              50            0.01         0.49258       -0.454954         2.82843       -0.248901        -33348.4         8.73866         17.0259               5
     65536           62571               3              50            0.01        0.493067       0.0100435         2.82843        -0.22218         125.222       0.0299674         16.9363               6
     65536           62526               3              50            0.01        0.490651        -2.12466         2.82843       -0.577604         114.576         302.771         16.9493               0
     65536           62567               3              50            0.01        0.492827       -0.162277         2.82843       -0.244397         125.221       0.0320962         16.9793               4
     65536           62539               3              50            0.01        0.493002      -0.0345195         2.82843       -0.220356         125.219        0.029988         16.9884               3
     65536           62504               3              50            0.01        0.492967       0.0107975         2.82843       -0.225443         125.224       0.0308411         17.3274               1
     65536           62548               3              50            0.01        0.493149        0.137026         2.82843       -0.215123         125.218       0.0300461         16.9775               7
     65536           62530               3              50            0.01         0.49282      -0.0651137         2.82843       -0.238623         125.216       0.0315702         17.3896               2
     65536           62365               3              50            0.01         0.49349        0.256695         2.82843       -0.212225        -33348.4         8.81675         17.2256               5
     65536           62564               3              50            0.01        0.493047      -0.0843916         2.82843       -0.228312         125.219       0.0302283         16.9601               6
     65536           62463               3              50            0.01          0.4949        -1.63085         2.82843       -0.193252         114.419         292.213         17.0215               0
